ticker,asset_class,currency,factor,factor_label,direction,magnitude,sensitivity_level,raw_value,value_basis,sign_positive_meaning,sign_negative_meaning,structural_tags,evidence_metrics
GLD,gold_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,0.283711,low,0.283711,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|geopolitical_proxy|inflation_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.283711
GLD,gold_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.570679,medium,0.570679,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|geopolitical_proxy|inflation_proxy|usd_exposure,corr_sp500_60d_krw=0.570679
GLD,gold_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,positive,0.177653,low,0.177653,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|geopolitical_proxy|inflation_proxy|usd_exposure,corr_kospi200_60d_krw=0.177653
GLD,gold_etf,USD,stress_response,Stress-period average return,neutral,0.000237,low,0.000237,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|geopolitical_proxy|inflation_proxy|usd_exposure,avg_stress_ret_krw=0.000237
GOOGL,us_stock,USD,market_beta_sp500,S&P500 beta,positive,1.168457,high,1.168457,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|defensive_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=1.168457
GOOGL,us_stock,USD,downside_beta_sp500,S&P500 downside beta,positive,1.104267,high,1.104267,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,ai_capex_proxy|defensive_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=1.104267
GOOGL,us_stock,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.515221,medium,0.515221,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|defensive_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.515221
GOOGL,us_stock,USD,corr_kospi200_60d,KOSPI200 60d correlation,neutral,0.058569,low,0.058569,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,ai_capex_proxy|defensive_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=0.058569
GOOGL,us_stock,USD,stress_response,Stress-period average return,neutral,0.000337,low,0.000337,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,ai_capex_proxy|defensive_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=0.000337
GOVT,bond_etf,USD,market_beta_sp500,S&P500 beta,positive,0.199533,low,0.199533,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=0.199533
GOVT,bond_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,0.160804,low,0.160804,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.160804
GOVT,bond_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.651487,high,0.651487,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.651487
GOVT,bond_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.139446,low,-0.139446,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=-0.139446
GOVT,bond_etf,USD,stress_response,Stress-period average return,neutral,9.7e-05,low,9.7e-05,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=9.7e-05
GS,us_stock,USD,market_beta_sp500,S&P500 beta,positive,1.103628,high,1.103628,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,credit_proxy|defensive_proxy|korea_financial_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=1.103628
GS,us_stock,USD,downside_beta_sp500,S&P500 downside beta,positive,1.054506,high,1.054506,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,credit_proxy|defensive_proxy|korea_financial_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=1.054506
GS,us_stock,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.655397,high,0.655397,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,credit_proxy|defensive_proxy|korea_financial_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.655397
GS,us_stock,USD,corr_kospi200_60d,KOSPI200 60d correlation,positive,0.12094,low,0.12094,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,credit_proxy|defensive_proxy|korea_financial_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=0.12094
GS,us_stock,USD,stress_response,Stress-period average return,positive,0.003311,high,0.003311,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,credit_proxy|defensive_proxy|korea_financial_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=0.003311
GSG,commodity_etf,USD,market_beta_sp500,S&P500 beta,positive,0.391516,low,0.391516,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,geopolitical_proxy|inflation_proxy|usd_exposure,beta_sp500_1y_krw=0.391516
GSG,commodity_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,0.605776,medium,0.605776,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,geopolitical_proxy|inflation_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.605776
GSG,commodity_etf,USD,corr_sp500_60d,S&P500 60d correlation,neutral,0.098059,low,-0.098059,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,geopolitical_proxy|inflation_proxy|usd_exposure,corr_sp500_60d_krw=-0.098059
GSG,commodity_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.124421,low,-0.124421,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,geopolitical_proxy|inflation_proxy|usd_exposure,corr_kospi200_60d_krw=-0.124421
GSG,commodity_etf,USD,stress_response,Stress-period average return,neutral,0.000193,low,-0.000193,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,geopolitical_proxy|inflation_proxy|usd_exposure,avg_stress_ret_krw=-0.000193
HD,us_stock,USD,market_beta_sp500,S&P500 beta,positive,0.844484,medium,0.844484,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=0.844484
HD,us_stock,USD,downside_beta_sp500,S&P500 downside beta,positive,0.74335,medium,0.74335,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.74335
HD,us_stock,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.484245,medium,0.484245,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.484245
HD,us_stock,USD,corr_kospi200_60d,KOSPI200 60d correlation,neutral,0.065846,low,-0.065846,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=-0.065846
HD,us_stock,USD,stress_response,Stress-period average return,neutral,0.000245,low,-0.000245,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=-0.000245
HYG,bond_etf,USD,market_beta_sp500,S&P500 beta,positive,0.45216,medium,0.45216,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,credit_proxy|defensive_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=0.45216
HYG,bond_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,0.427839,medium,0.427839,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,credit_proxy|defensive_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.427839
HYG,bond_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.757485,high,0.757485,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,credit_proxy|defensive_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.757485
HYG,bond_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.164701,low,-0.164701,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,credit_proxy|defensive_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=-0.164701
HYG,bond_etf,USD,stress_response,Stress-period average return,neutral,0.000369,low,0.000369,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,credit_proxy|defensive_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=0.000369
IAU,gold_etf,USD,market_beta_sp500,S&P500 beta,positive,0.239963,low,0.239963,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|geopolitical_proxy|inflation_proxy|usd_exposure,beta_sp500_1y_krw=0.239963
IAU,gold_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,0.284418,low,0.284418,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|geopolitical_proxy|inflation_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.284418
IAU,gold_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.572343,medium,0.572343,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|geopolitical_proxy|inflation_proxy|usd_exposure,corr_sp500_60d_krw=0.572343
IAU,gold_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,positive,0.179352,low,0.179352,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|geopolitical_proxy|inflation_proxy|usd_exposure,corr_kospi200_60d_krw=0.179352
IAU,gold_etf,USD,stress_response,Stress-period average return,neutral,0.000237,low,0.000237,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|geopolitical_proxy|inflation_proxy|usd_exposure,avg_stress_ret_krw=0.000237
ICLN,equity_etf,USD,market_beta_sp500,S&P500 beta,positive,0.862726,medium,0.862726,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|geopolitical_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=0.862726
ICLN,equity_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,0.763906,medium,0.763906,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,ai_capex_proxy|geopolitical_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.763906
ICLN,equity_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.697318,high,0.697318,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|geopolitical_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.697318
ICLN,equity_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,positive,0.25394,low,0.25394,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,ai_capex_proxy|geopolitical_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=0.25394
ICLN,equity_etf,USD,stress_response,Stress-period average return,positive,0.001625,medium,0.001625,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,ai_capex_proxy|geopolitical_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=0.001625
IEF,bond_etf,USD,market_beta_sp500,S&P500 beta,positive,0.202778,low,0.202778,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=0.202778
IEF,bond_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,0.147578,low,0.147578,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.147578
IEF,bond_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.688946,high,0.688946,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.688946
IEF,bond_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.128963,low,-0.128963,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=-0.128963
IEF,bond_etf,USD,stress_response,Stress-period average return,neutral,0.000118,low,0.000118,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=0.000118
INDA,equity_etf,USD,market_beta_sp500,S&P500 beta,positive,0.599028,medium,0.599028,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,geopolitical_proxy|usd_exposure,beta_sp500_1y_krw=0.599028
INDA,equity_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,0.613191,medium,0.613191,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,geopolitical_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.613191
INDA,equity_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.771933,high,0.771933,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,geopolitical_proxy|usd_exposure,corr_sp500_60d_krw=0.771933
INDA,equity_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,neutral,0.049225,low,-0.049225,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,geopolitical_proxy|usd_exposure,corr_kospi200_60d_krw=-0.049225
INDA,equity_etf,USD,stress_response,Stress-period average return,positive,0.000754,low,0.000754,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,geopolitical_proxy|usd_exposure,avg_stress_ret_krw=0.000754
INTC,us_stock,USD,market_beta_sp500,S&P500 beta,positive,1.405726,high,1.405726,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|defensive_proxy|semiconductor_proxy|usd_exposure,beta_sp500_1y_krw=1.405726
INTC,us_stock,USD,downside_beta_sp500,S&P500 downside beta,positive,1.199214,high,1.199214,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,ai_capex_proxy|defensive_proxy|semiconductor_proxy|usd_exposure,downside_beta_sp500_1y_krw=1.199214
INTC,us_stock,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.443727,medium,0.443727,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|defensive_proxy|semiconductor_proxy|usd_exposure,corr_sp500_60d_krw=0.443727
INTC,us_stock,USD,corr_kospi200_60d,KOSPI200 60d correlation,neutral,0.087492,low,0.087492,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,ai_capex_proxy|defensive_proxy|semiconductor_proxy|usd_exposure,corr_kospi200_60d_krw=0.087492
INTC,us_stock,USD,stress_response,Stress-period average return,negative,0.001261,low,-0.001261,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,ai_capex_proxy|defensive_proxy|semiconductor_proxy|usd_exposure,avg_stress_ret_krw=-0.001261
ITA,equity_etf,USD,market_beta_sp500,S&P500 beta,positive,0.856638,medium,0.856638,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,geopolitical_proxy|usd_exposure,beta_sp500_1y_krw=0.856638
ITA,equity_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,0.85847,medium,0.85847,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,geopolitical_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.85847
ITA,equity_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.594737,medium,0.594737,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,geopolitical_proxy|usd_exposure,corr_sp500_60d_krw=0.594737
ITA,equity_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,positive,0.186651,low,0.186651,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,geopolitical_proxy|usd_exposure,corr_kospi200_60d_krw=0.186651
ITA,equity_etf,USD,stress_response,Stress-period average return,neutral,0.000356,low,0.000356,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,geopolitical_proxy|usd_exposure,avg_stress_ret_krw=0.000356
IWD,equity_etf,USD,market_beta_sp500,S&P500 beta,positive,0.82324,medium,0.82324,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=0.82324
IWD,equity_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,0.81984,medium,0.81984,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.81984
IWD,equity_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.907402,high,0.907402,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.907402
IWD,equity_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,neutral,0.006615,low,0.006615,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=0.006615
IWD,equity_etf,USD,stress_response,Stress-period average return,neutral,0.0001,low,0.0001,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=0.0001
IWF,equity_etf,USD,market_beta_sp500,S&P500 beta,positive,1.168895,high,1.168895,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|rate_proxy|semiconductor_proxy|usd_exposure,beta_sp500_1y_krw=1.168895
IWF,equity_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,1.165421,high,1.165421,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,ai_capex_proxy|rate_proxy|semiconductor_proxy|usd_exposure,downside_beta_sp500_1y_krw=1.165421
IWF,equity_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.964563,high,0.964563,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|rate_proxy|semiconductor_proxy|usd_exposure,corr_sp500_60d_krw=0.964563
IWF,equity_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,neutral,0.095752,low,0.095752,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,ai_capex_proxy|rate_proxy|semiconductor_proxy|usd_exposure,corr_kospi200_60d_krw=0.095752
IWF,equity_etf,USD,stress_response,Stress-period average return,positive,0.00061,low,0.00061,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,ai_capex_proxy|rate_proxy|semiconductor_proxy|usd_exposure,avg_stress_ret_krw=0.00061
IWM,equity_etf,USD,market_beta_sp500,S&P500 beta,positive,1.091459,high,1.091459,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=1.091459
IWM,equity_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,1.02422,high,1.02422,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=1.02422
IWM,equity_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.877804,high,0.877804,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.877804
IWM,equity_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,neutral,0.045011,low,0.045011,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=0.045011
