ticker,asset_class,currency,factor,factor_label,direction,magnitude,sensitivity_level,raw_value,value_basis,sign_positive_meaning,sign_negative_meaning,structural_tags,evidence_metrics
069500.KS,kr_etf,KRW,corr_kospi200_60d,KOSPI200 60d correlation,positive,0.998283,high,0.998283,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,korea_equity_proxy|korea_financial_proxy,corr_kospi200_60d_krw=0.998283
069500.KS,kr_etf,KRW,stress_response,Stress-period average return,negative,0.006926,high,-0.006926,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,korea_equity_proxy|korea_financial_proxy,avg_stress_ret_krw=-0.006926
105560.KS,kr_stock,KRW,market_beta_sp500,S&P500 beta,neutral,0.004739,low,0.004739,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,credit_proxy|korea_equity_proxy|korea_financial_proxy|rate_proxy,beta_sp500_1y_krw=0.004739
105560.KS,kr_stock,KRW,downside_beta_sp500,S&P500 downside beta,positive,0.108824,low,0.108824,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,credit_proxy|korea_equity_proxy|korea_financial_proxy|rate_proxy,downside_beta_sp500_1y_krw=0.108824
105560.KS,kr_stock,KRW,corr_sp500_60d,S&P500 60d correlation,negative,0.105437,low,-0.105437,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,credit_proxy|korea_equity_proxy|korea_financial_proxy|rate_proxy,corr_sp500_60d_krw=-0.105437
105560.KS,kr_stock,KRW,corr_kospi200_60d,KOSPI200 60d correlation,positive,0.516559,medium,0.516559,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,credit_proxy|korea_equity_proxy|korea_financial_proxy|rate_proxy,corr_kospi200_60d_krw=0.516559
105560.KS,kr_stock,KRW,stress_response,Stress-period average return,negative,0.006056,high,-0.006056,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,credit_proxy|korea_equity_proxy|korea_financial_proxy|rate_proxy,avg_stress_ret_krw=-0.006056
114800.KS,kr_etf,KRW,market_beta_sp500,S&P500 beta,neutral,0.073967,low,-0.073967,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|korea_equity_proxy|korea_financial_proxy|rate_proxy|semiconductor_proxy,beta_sp500_1y_krw=-0.073967
114800.KS,kr_etf,KRW,downside_beta_sp500,S&P500 downside beta,negative,0.203064,low,-0.203064,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|korea_equity_proxy|korea_financial_proxy|rate_proxy|semiconductor_proxy,downside_beta_sp500_1y_krw=-0.203064
114800.KS,kr_etf,KRW,corr_sp500_60d,S&P500 60d correlation,neutral,0.042388,low,0.042388,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|korea_equity_proxy|korea_financial_proxy|rate_proxy|semiconductor_proxy,corr_sp500_60d_krw=0.042388
114800.KS,kr_etf,KRW,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.997644,high,-0.997644,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|korea_equity_proxy|korea_financial_proxy|rate_proxy|semiconductor_proxy,corr_kospi200_60d_krw=-0.997644
114800.KS,kr_etf,KRW,stress_response,Stress-period average return,positive,0.007009,high,0.007009,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|korea_equity_proxy|korea_financial_proxy|rate_proxy|semiconductor_proxy,avg_stress_ret_krw=0.007009
132030.KS,kr_etf,KRW,market_beta_sp500,S&P500 beta,neutral,0.054844,low,-0.054844,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,geopolitical_proxy|inflation_proxy|korea_equity_proxy|korea_financial_proxy,beta_sp500_1y_krw=-0.054844
132030.KS,kr_etf,KRW,downside_beta_sp500,S&P500 downside beta,neutral,0.047792,low,-0.047792,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,geopolitical_proxy|inflation_proxy|korea_equity_proxy|korea_financial_proxy,downside_beta_sp500_1y_krw=-0.047792
132030.KS,kr_etf,KRW,corr_sp500_60d,S&P500 60d correlation,neutral,0.022343,low,-0.022343,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,geopolitical_proxy|inflation_proxy|korea_equity_proxy|korea_financial_proxy,corr_sp500_60d_krw=-0.022343
132030.KS,kr_etf,KRW,corr_kospi200_60d,KOSPI200 60d correlation,positive,0.590907,medium,0.590907,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,geopolitical_proxy|inflation_proxy|korea_equity_proxy|korea_financial_proxy,corr_kospi200_60d_krw=0.590907
132030.KS,kr_etf,KRW,stress_response,Stress-period average return,positive,0.000918,low,0.000918,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,geopolitical_proxy|inflation_proxy|korea_equity_proxy|korea_financial_proxy,avg_stress_ret_krw=0.000918
153130.KS,kr_etf,KRW,market_beta_sp500,S&P500 beta,neutral,0.000223,low,0.000223,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,korea_equity_proxy|korea_financial_proxy|rate_proxy,beta_sp500_1y_krw=0.000223
153130.KS,kr_etf,KRW,downside_beta_sp500,S&P500 downside beta,neutral,8.1e-05,low,8.1e-05,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,korea_equity_proxy|korea_financial_proxy|rate_proxy,downside_beta_sp500_1y_krw=8.1e-05
153130.KS,kr_etf,KRW,corr_sp500_60d,S&P500 60d correlation,positive,0.194394,low,0.194394,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,korea_equity_proxy|korea_financial_proxy|rate_proxy,corr_sp500_60d_krw=0.194394
153130.KS,kr_etf,KRW,corr_kospi200_60d,KOSPI200 60d correlation,positive,0.166629,low,0.166629,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,korea_equity_proxy|korea_financial_proxy|rate_proxy,corr_kospi200_60d_krw=0.166629
153130.KS,kr_etf,KRW,stress_response,Stress-period average return,neutral,9.6e-05,low,9.6e-05,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,korea_equity_proxy|korea_financial_proxy|rate_proxy,avg_stress_ret_krw=9.6e-05
207940.KS,kr_stock,KRW,market_beta_sp500,S&P500 beta,neutral,0.008001,low,0.008001,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,korea_equity_proxy|korea_financial_proxy|rate_proxy,beta_sp500_1y_krw=0.008001
207940.KS,kr_stock,KRW,downside_beta_sp500,S&P500 downside beta,neutral,0.057575,low,-0.057575,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,korea_equity_proxy|korea_financial_proxy|rate_proxy,downside_beta_sp500_1y_krw=-0.057575
207940.KS,kr_stock,KRW,corr_sp500_60d,S&P500 60d correlation,negative,0.119209,low,-0.119209,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,korea_equity_proxy|korea_financial_proxy|rate_proxy,corr_sp500_60d_krw=-0.119209
207940.KS,kr_stock,KRW,corr_kospi200_60d,KOSPI200 60d correlation,positive,0.542632,medium,0.542632,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,korea_equity_proxy|korea_financial_proxy|rate_proxy,corr_kospi200_60d_krw=0.542632
207940.KS,kr_stock,KRW,stress_response,Stress-period average return,negative,0.00163,medium,-0.00163,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,korea_equity_proxy|korea_financial_proxy|rate_proxy,avg_stress_ret_krw=-0.00163
261240.KS,kr_etf,KRW,market_beta_sp500,S&P500 beta,neutral,0.054012,low,0.054012,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,korea_equity_proxy|korea_financial_proxy,beta_sp500_1y_krw=0.054012
261240.KS,kr_etf,KRW,downside_beta_sp500,S&P500 downside beta,neutral,0.020622,low,0.020622,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,korea_equity_proxy|korea_financial_proxy,downside_beta_sp500_1y_krw=0.020622
261240.KS,kr_etf,KRW,corr_sp500_60d,S&P500 60d correlation,positive,0.206942,low,0.206942,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,korea_equity_proxy|korea_financial_proxy,corr_sp500_60d_krw=0.206942
261240.KS,kr_etf,KRW,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.795405,high,-0.795405,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,korea_equity_proxy|korea_financial_proxy,corr_kospi200_60d_krw=-0.795405
261240.KS,kr_etf,KRW,stress_response,Stress-period average return,positive,0.001308,low,0.001308,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,korea_equity_proxy|korea_financial_proxy,avg_stress_ret_krw=0.001308
AAPL,us_stock,USD,market_beta_sp500,S&P500 beta,positive,1.053892,high,1.053892,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|defensive_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=1.053892
AAPL,us_stock,USD,downside_beta_sp500,S&P500 downside beta,positive,0.997282,medium,0.997282,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,ai_capex_proxy|defensive_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.997282
AAPL,us_stock,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.605085,high,0.605085,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|defensive_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.605085
AAPL,us_stock,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.184109,low,-0.184109,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,ai_capex_proxy|defensive_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=-0.184109
AAPL,us_stock,USD,stress_response,Stress-period average return,negative,0.001743,medium,-0.001743,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,ai_capex_proxy|defensive_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=-0.001743
ABBV,us_stock,USD,market_beta_sp500,S&P500 beta,positive,0.744275,medium,0.744275,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|usd_exposure,beta_sp500_1y_krw=0.744275
ABBV,us_stock,USD,downside_beta_sp500,S&P500 downside beta,positive,0.786891,medium,0.786891,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.786891
ABBV,us_stock,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.464276,medium,0.464276,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|usd_exposure,corr_sp500_60d_krw=0.464276
ABBV,us_stock,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.196395,low,-0.196395,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|usd_exposure,corr_kospi200_60d_krw=-0.196395
ABBV,us_stock,USD,stress_response,Stress-period average return,neutral,1e-05,low,-1e-05,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|usd_exposure,avg_stress_ret_krw=-1e-05
AGG,bond_etf,USD,market_beta_sp500,S&P500 beta,positive,0.234222,low,0.234222,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=0.234222
AGG,bond_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,0.191633,low,0.191633,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.191633
AGG,bond_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.697675,high,0.697675,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.697675
AGG,bond_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.211195,low,-0.211195,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=-0.211195
AGG,bond_etf,USD,stress_response,Stress-period average return,neutral,0.000225,low,-0.000225,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=-0.000225
AMAT,us_stock,USD,market_beta_sp500,S&P500 beta,positive,1.287127,high,1.287127,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|rate_proxy|semiconductor_proxy|usd_exposure,beta_sp500_1y_krw=1.287127
AMAT,us_stock,USD,downside_beta_sp500,S&P500 downside beta,positive,1.206949,high,1.206949,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,ai_capex_proxy|rate_proxy|semiconductor_proxy|usd_exposure,downside_beta_sp500_1y_krw=1.206949
AMAT,us_stock,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.495546,medium,0.495546,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|rate_proxy|semiconductor_proxy|usd_exposure,corr_sp500_60d_krw=0.495546
AMAT,us_stock,USD,corr_kospi200_60d,KOSPI200 60d correlation,positive,0.163659,low,0.163659,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,ai_capex_proxy|rate_proxy|semiconductor_proxy|usd_exposure,corr_kospi200_60d_krw=0.163659
AMAT,us_stock,USD,stress_response,Stress-period average return,negative,0.000626,low,-0.000626,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,ai_capex_proxy|rate_proxy|semiconductor_proxy|usd_exposure,avg_stress_ret_krw=-0.000626
AMD,us_stock,USD,market_beta_sp500,S&P500 beta,positive,1.423367,high,1.423367,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|rate_proxy|semiconductor_proxy|usd_exposure,beta_sp500_1y_krw=1.423367
AMD,us_stock,USD,downside_beta_sp500,S&P500 downside beta,positive,1.404009,high,1.404009,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,ai_capex_proxy|rate_proxy|semiconductor_proxy|usd_exposure,downside_beta_sp500_1y_krw=1.404009
AMD,us_stock,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.389091,medium,0.389091,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|rate_proxy|semiconductor_proxy|usd_exposure,corr_sp500_60d_krw=0.389091
AMD,us_stock,USD,corr_kospi200_60d,KOSPI200 60d correlation,positive,0.154196,low,0.154196,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,ai_capex_proxy|rate_proxy|semiconductor_proxy|usd_exposure,corr_kospi200_60d_krw=0.154196
AMD,us_stock,USD,stress_response,Stress-period average return,negative,0.003945,high,-0.003945,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,ai_capex_proxy|rate_proxy|semiconductor_proxy|usd_exposure,avg_stress_ret_krw=-0.003945
AMZN,us_stock,USD,market_beta_sp500,S&P500 beta,positive,1.123504,high,1.123504,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|defensive_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=1.123504
AMZN,us_stock,USD,downside_beta_sp500,S&P500 downside beta,positive,1.058511,high,1.058511,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,ai_capex_proxy|defensive_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=1.058511
AMZN,us_stock,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.619555,high,0.619555,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|defensive_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.619555
AMZN,us_stock,USD,corr_kospi200_60d,KOSPI200 60d correlation,neutral,0.040857,low,-0.040857,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,ai_capex_proxy|defensive_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=-0.040857
AMZN,us_stock,USD,stress_response,Stress-period average return,neutral,4.7e-05,low,4.7e-05,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,ai_capex_proxy|defensive_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=4.7e-05
ASML,us_stock,USD,market_beta_sp500,S&P500 beta,positive,1.219243,high,1.219243,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|geopolitical_proxy|semiconductor_proxy|usd_exposure,beta_sp500_1y_krw=1.219243
ASML,us_stock,USD,downside_beta_sp500,S&P500 downside beta,positive,1.107984,high,1.107984,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,ai_capex_proxy|geopolitical_proxy|semiconductor_proxy|usd_exposure,downside_beta_sp500_1y_krw=1.107984
ASML,us_stock,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.567481,medium,0.567481,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|geopolitical_proxy|semiconductor_proxy|usd_exposure,corr_sp500_60d_krw=0.567481
ASML,us_stock,USD,corr_kospi200_60d,KOSPI200 60d correlation,positive,0.12628,low,0.12628,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,ai_capex_proxy|geopolitical_proxy|semiconductor_proxy|usd_exposure,corr_kospi200_60d_krw=0.12628
ASML,us_stock,USD,stress_response,Stress-period average return,neutral,0.000204,low,0.000204,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,ai_capex_proxy|geopolitical_proxy|semiconductor_proxy|usd_exposure,avg_stress_ret_krw=0.000204
AVGO,us_stock,USD,market_beta_sp500,S&P500 beta,positive,1.292957,high,1.292957,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|rate_proxy|semiconductor_proxy|usd_exposure,beta_sp500_1y_krw=1.292957
AVGO,us_stock,USD,downside_beta_sp500,S&P500 downside beta,positive,1.332853,high,1.332853,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,ai_capex_proxy|rate_proxy|semiconductor_proxy|usd_exposure,downside_beta_sp500_1y_krw=1.332853
AVGO,us_stock,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.553934,medium,0.553934,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|rate_proxy|semiconductor_proxy|usd_exposure,corr_sp500_60d_krw=0.553934
AVGO,us_stock,USD,corr_kospi200_60d,KOSPI200 60d correlation,neutral,0.02019,low,0.02019,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,ai_capex_proxy|rate_proxy|semiconductor_proxy|usd_exposure,corr_kospi200_60d_krw=0.02019
AVGO,us_stock,USD,stress_response,Stress-period average return,positive,0.00084,low,0.00084,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,ai_capex_proxy|rate_proxy|semiconductor_proxy|usd_exposure,avg_stress_ret_krw=0.00084
BAC,us_stock,USD,market_beta_sp500,S&P500 beta,positive,1.456622,high,1.456622,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,credit_proxy|defensive_proxy|korea_financial_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=1.456622
BAC,us_stock,USD,downside_beta_sp500,S&P500 downside beta,positive,1.47999,high,1.47999,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,credit_proxy|defensive_proxy|korea_financial_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=1.47999
BAC,us_stock,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.576519,medium,0.576519,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,credit_proxy|defensive_proxy|korea_financial_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.576519
BAC,us_stock,USD,corr_kospi200_60d,KOSPI200 60d correlation,neutral,0.075921,low,-0.075921,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,credit_proxy|defensive_proxy|korea_financial_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=-0.075921
