candidate_ticker,candidate_bucket,risk_bucket_match,input_aware_score,status,message,hedge_weight_pct,hedge_budget_pct,hedge_budget_krw,hedge_invested_krw,hedge_cash_left_krw,hedge_share_counts,combo_size,allocation_method,allocation_weights,allocation_objective_reason,base_vol_annual,proposed_vol_annual,base_mdd,proposed_mdd,base_cvar_95,proposed_cvar_95,base_annual_return_krw,proposed_annual_return_krw,base_sharpe_krw_proxy,proposed_sharpe_krw_proxy,base_stress_avg_ret_krw,proposed_stress_avg_ret_krw,base_corr_sp500_krw,proposed_corr_sp500_krw,base_beta_sp500_krw,proposed_beta_sp500_krw,base_downside_beta_sp500_krw,proposed_downside_beta_sp500_krw,base_corr_kospi200_krw,proposed_corr_kospi200_krw,vol_improve_pct,mdd_improve_pct,cvar_improve_pct,stress_improve,corr_improve,beta_improve,exposure_improve,sharpe_improve,sharpe_improve_pct,annual_return_improve,annual_return_improve_pct,downside_beta_improve,kospi_corr_improve,combo_min_adv_60,score_component_cvar,score_component_mdd,score_component_stress,score_component_exposure,score_component_sharpe,score_component_liquidity,score_component_scenario,score_component_concentration,recommendation_status,gate_fail_reasons,reference_reason,dq_warning_reasons,dq_blocking_reasons,dq_penalty,concentration_warning,recommendation_confidence_score,base_scenario_vulnerability,proposed_scenario_vulnerability,base_gate_vulnerability,proposed_gate_vulnerability,scenario_vulnerability_delta,gate_vulnerability_delta,scenario_score_component,scenario_vulnerability_reduction,adverse_scenario_penalty,factor_concentration_penalty,direct_vulnerability_match_score,portfolio_vulnerability_tags,candidate_vulnerability_tags,generic_safe_asset_flag,cash_like_flag,benchmark_role_default,max_grade_without_direct_match,recommended_role,candidate_role,candidate_role_reason_ko,scenario_reason_ko,final_score,recommendation_reason,weights_snapshot
GOOGL,us_stock,,0.570796,FAIL,FAIL: beta/corr 감소 미달; downside beta 증가 하드 게이트,20.0,20.0,,,,,1,single_asset_budget,"{""GOOGL"": 20.0}",single candidate allocation,0.241523,0.219308,-0.470443,-0.4462,-0.032992,-0.030411,0.28602,0.28467,1.060023,1.161245,-0.004119,-0.003975,0.149971,0.253529,0.412686,0.534595,0.453714,0.560792,0.872503,0.854731,9.198054,5.153286,7.824607,0.000144,-0.103558,-0.121909,-0.103558,0.101222,9.549066,-0.00135,-0.472008,-0.107079,0.017773,14975671783875.78,0.182334,0.332945,0.474998,0.049985,0.378738,4e-06,0.543725,1.0,FAIL_GATE,beta/corr 감소 미달; downside beta 증가 하드 게이트,,DQ WARN non-blocking - GOOGL: fx_missing_warn,,0.1,집중위험 완화 중 - 005930.KS 39.88% -> 31.90% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 22.59% (기준 20.0% 초과),0.9,0.535533,0.491809,0.583,0.483211,-0.043725,-0.099789,0.543725,0.043725,0.0,0.0,1.0,growth_beta|korea_domestic_credit|korea_equity|krw_exposure|usdkrw_fx_korea|semiconductor_ai_cycle,growth_beta|platform|rate_shock_growth_duration|recession_liquidity_stress|usd_exposure,N,N,N,C,scenario_vulnerability_reducer,diagnostic_only,GOOGL: 장세 해석용 자산으로 기본 헤지 후보에서 제외,"달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.",0.640003,"핵심 취약점 직접 완화, factor 집중 완화, 현재 장세 취약도 개선 / 달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.","{""NVDA"": 22.5872, ""005930.KS"": 31.9039, ""035420.KS"": 14.2735, ""035720.KS"": 11.2355, ""GOOGL"": 20.0}"
AAPL,us_stock,,0.568575,FAIL,FAIL: beta/corr 감소 미달; downside beta 증가 하드 게이트,20.0,20.0,,,,,1,single_asset_budget,"{""AAPL"": 20.0}",single candidate allocation,0.241523,0.220476,-0.470443,-0.441598,-0.032992,-0.030302,0.28602,0.297999,1.060023,1.21555,-0.004119,-0.003657,0.149971,0.230579,0.412686,0.540759,0.453714,0.561578,0.872503,0.85396,8.714559,6.131388,8.15342,0.000462,-0.080608,-0.128073,-0.080608,0.155527,14.672074,0.011979,4.188148,-0.107864,0.018543,18519409345850.41,0.191421,0.357639,0.579814,0.123692,0.441989,5e-06,0.54708,1.0,FAIL_GATE,beta/corr 감소 미달; downside beta 증가 하드 게이트,,DQ WARN non-blocking - AAPL: fx_missing_warn,,0.1,집중위험 완화 중 - 005930.KS 39.88% -> 31.90% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 22.59% (기준 20.0% 초과),0.9,0.535533,0.488453,0.583,0.479884,-0.04708,-0.103116,0.54708,0.04708,0.0,0.0,1.0,growth_beta|korea_domestic_credit|korea_equity|krw_exposure|usdkrw_fx_korea|semiconductor_ai_cycle,growth_beta|mega_cap|rate_shock_growth_duration|recession_liquidity_stress|usd_exposure,N,N,N,C,scenario_vulnerability_reducer,diagnostic_only,AAPL: 장세 해석용 자산으로 기본 헤지 후보에서 제외,"달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.",0.666927,"핵심 취약점 직접 완화, factor 집중 완화, Stress 방어 / 달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.","{""NVDA"": 22.5872, ""005930.KS"": 31.9039, ""035420.KS"": 14.2735, ""035720.KS"": 11.2355, ""AAPL"": 20.0}"
TSM,us_stock,metadata_direct_match,0.565821,FAIL,FAIL: beta/corr 감소 미달; downside beta 증가 하드 게이트,20.0,20.0,,,,,1,single_asset_budget,"{""TSM"": 20.0}",single candidate allocation,0.241523,0.231089,-0.470443,-0.462756,-0.032992,-0.031461,0.28602,0.297651,1.060023,1.158217,-0.004119,-0.003412,0.149971,0.263841,0.412686,0.538919,0.453714,0.565974,0.872503,0.827974,4.320276,1.633998,4.640564,0.000707,-0.11387,-0.126233,-0.11387,0.098194,9.263379,0.011631,4.066405,-0.112261,0.044529,7561203290142.446,0.094342,0.244094,0.660733,0.016868,0.375211,2e-06,0.537871,1.0,FAIL_GATE,beta/corr 감소 미달; downside beta 증가 하드 게이트,,DQ WARN non-blocking - TSM: fx_missing_warn,,0.1,집중위험 완화 중 - 005930.KS 39.88% -> 31.90% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 22.59% (기준 20.0% 초과),0.9,0.535533,0.497662,0.583,0.508157,-0.037871,-0.074842,0.537871,0.037871,0.0,0.0,1.0,growth_beta|korea_domestic_credit|korea_equity|krw_exposure|usdkrw_fx_korea|semiconductor_ai_cycle,geopolitical_supply_chain|growth_beta|semiconductor_ai_cycle|taiwan_supply_chain|usd_exposure,N,N,N,C,scenario_vulnerability_reducer,diagnostic_only,TSM: 장세 해석용 자산으로 기본 헤지 후보에서 제외,"달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.",0.664684,"핵심 취약점 직접 완화, factor 집중 완화, Stress 방어 / 달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.","{""NVDA"": 22.5872, ""005930.KS"": 31.9039, ""035420.KS"": 14.2735, ""035720.KS"": 11.2355, ""TSM"": 20.0}"
MSFT,us_stock,,0.564049,FAIL,FAIL: beta/corr 감소 미달; downside beta 증가 하드 게이트,20.0,20.0,,,,,1,single_asset_budget,"{""MSFT"": 20.0}",single candidate allocation,0.241523,0.217918,-0.470443,-0.424772,-0.032992,-0.030193,0.28602,0.277971,1.060023,1.13791,-0.004119,-0.003739,0.149971,0.237833,0.412686,0.540298,0.453714,0.570469,0.872503,0.826226,9.773482,9.708199,8.484267,0.00038,-0.087863,-0.127612,-0.087863,0.077888,7.347739,-0.008049,-2.814119,-0.116756,0.046277,20899576777427.273,0.200564,0.447942,0.55291,0.100393,0.351559,5e-06,0.54576,1.0,FAIL_GATE,beta/corr 감소 미달; downside beta 증가 하드 게이트,,DQ WARN non-blocking - MSFT: fx_missing_warn,,0.1,집중위험 완화 중 - 005930.KS 39.88% -> 31.90% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 22.59% (기준 20.0% 초과),0.9,0.535533,0.489773,0.583,0.480909,-0.04576,-0.10209,0.54576,0.04576,0.0,0.0,1.0,growth_beta|korea_domestic_credit|korea_equity|krw_exposure|usdkrw_fx_korea|semiconductor_ai_cycle,ai_capex|growth_beta|rate_shock_growth_duration|recession_liquidity_stress|usd_exposure,N,N,N,C,scenario_vulnerability_reducer,diagnostic_only,MSFT: 장세 해석용 자산으로 기본 헤지 후보에서 제외,"달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.",0.664342,"핵심 취약점 직접 완화, factor 집중 완화, Stress 방어 / 달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.","{""NVDA"": 22.5872, ""005930.KS"": 31.9039, ""035420.KS"": 14.2735, ""035720.KS"": 11.2355, ""MSFT"": 20.0}"
QCOM,us_stock,metadata_direct_match,0.561016,FAIL,FAIL: beta/corr 감소 미달; downside beta 증가 하드 게이트,20.0,20.0,,,,,1,single_asset_budget,"{""QCOM"": 20.0}",single candidate allocation,0.241523,0.225367,-0.470443,-0.438134,-0.032992,-0.030946,0.28602,0.271528,1.060023,1.071712,-0.004119,-0.003497,0.149971,0.225186,0.412686,0.550534,0.453714,0.572456,0.872503,0.854694,6.68939,6.867895,6.203489,0.000622,-0.075215,-0.137848,-0.075215,0.011689,1.102759,-0.014492,-5.066693,-0.118742,0.017809,5461565313343.565,0.137534,0.376233,0.632517,0.141011,0.274455,1e-06,0.534265,1.0,FAIL_GATE,beta/corr 감소 미달; downside beta 증가 하드 게이트,annual return drag soft warning,DQ WARN non-blocking - QCOM: fx_missing_warn,,0.1,집중위험 완화 중 - 005930.KS 39.88% -> 31.90% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 22.59% (기준 20.0% 초과),0.9,0.535533,0.501268,0.583,0.510154,-0.034265,-0.072846,0.534265,0.034265,0.0,0.0,1.0,growth_beta|korea_domestic_credit|korea_equity|krw_exposure|usdkrw_fx_korea|semiconductor_ai_cycle,geopolitical_supply_chain|global_trade|growth_beta|semiconductor_ai_cycle|usd_exposure,N,N,N,C,scenario_vulnerability_reducer,diagnostic_only,QCOM: 장세 해석용 자산으로 기본 헤지 후보에서 제외,"달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.",0.666351,"핵심 취약점 직접 완화, factor 집중 완화, Stress 방어 / 달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.","{""NVDA"": 22.5872, ""005930.KS"": 31.9039, ""035420.KS"": 14.2735, ""035720.KS"": 11.2355, ""QCOM"": 20.0}"
AMZN,us_stock,,0.559475,FAIL,FAIL: beta/corr 감소 미달; downside beta 증가 하드 게이트,20.0,20.0,,,,,1,single_asset_budget,"{""AMZN"": 20.0}",single candidate allocation,0.241523,0.226009,-0.470443,-0.44834,-0.032992,-0.030972,0.28602,0.31275,1.060023,1.251058,-0.004119,-0.003281,0.149971,0.252668,0.412686,0.553723,0.453714,0.572146,0.872503,0.863656,6.423529,4.698265,6.123629,0.000837,-0.102697,-0.141037,-0.102697,0.191035,18.021806,0.02673,9.345546,-0.118432,0.008847,16111512169632.06,0.135327,0.321457,0.703676,0.052752,0.483347,4e-06,0.548315,1.0,FAIL_GATE,beta/corr 감소 미달; downside beta 증가 하드 게이트,,DQ WARN non-blocking - AMZN: fx_missing_warn,,0.1,집중위험 완화 중 - 005930.KS 39.88% -> 31.90% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 22.59% (기준 20.0% 초과),0.9,0.535533,0.487218,0.583,0.477191,-0.048315,-0.105809,0.548315,0.048315,0.0,0.0,1.0,growth_beta|korea_domestic_credit|korea_equity|krw_exposure|usdkrw_fx_korea|semiconductor_ai_cycle,consumer_cycle|growth_beta|rate_shock_growth_duration|recession_liquidity_stress|usd_exposure,N,N,N,C,scenario_vulnerability_reducer,diagnostic_only,AMZN: 장세 해석용 자산으로 기본 헤지 후보에서 제외,"달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.",0.687607,"핵심 취약점 직접 완화, factor 집중 완화, Stress 방어 / 달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.","{""NVDA"": 22.5872, ""005930.KS"": 31.9039, ""035420.KS"": 14.2735, ""035720.KS"": 11.2355, ""AMZN"": 20.0}"
XLP,defensive,china_trade_fragmentation_shock,0.316123,FAIL,FAIL: beta/corr 감소 미달,20.0,20.0,,,,,1,single_asset_budget,"{""XLP"": 20.0}",single candidate allocation,0.241523,0.201227,-0.470443,-0.386707,-0.032992,-0.027627,0.28602,0.261104,1.060023,1.148473,-0.004119,-0.00357,0.149971,0.201439,0.412686,0.464227,0.453714,0.498014,0.872503,0.856735,16.684043,17.799377,16.261199,0.000549,-0.051468,-0.051541,-0.051468,0.08845,8.344191,-0.024916,-8.711233,-0.0443,0.015768,1684081186663.8516,0.415483,0.652219,0.608469,0.217275,0.363862,0.0,0.5687,1.0,FAIL_GATE,beta/corr 감소 미달,annual return drag soft warning,DQ WARN non-blocking - XLP: fx_missing_warn,,0.1,집중위험 완화 중 - 005930.KS 39.88% -> 31.90% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 22.59% (기준 20.0% 초과),0.9,0.535533,0.466833,0.583,0.472275,-0.0687,-0.110724,0.5687,0.0687,0.0,0.0,0.0,growth_beta|korea_domestic_credit|korea_equity|krw_exposure|usdkrw_fx_korea|semiconductor_ai_cycle,consumer_staples|defensive_equity|rate_shock_growth_duration|recession_liquidity_stress,N,N,N,C,scenario_vulnerability_reducer,hedge_candidate,XLP: 핵심 취약점 직접 완화 후보,"달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.",0.307584,"factor 집중 완화, MDD 개선, Stress 방어 / 달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.","{""NVDA"": 22.5872, ""005930.KS"": 31.9039, ""035420.KS"": 14.2735, ""035720.KS"": 11.2355, ""XLP"": 20.0}"
XLU,defensive,china_trade_fragmentation_shock,0.309936,FAIL,FAIL: beta/corr 감소 미달; downside beta 증가 하드 게이트,20.0,20.0,,,,,1,single_asset_budget,"{""XLU"": 20.0}",single candidate allocation,0.241523,0.20378,-0.470443,-0.397492,-0.032992,-0.027921,0.28602,0.261809,1.060023,1.137547,-0.004119,-0.00372,0.149971,0.208192,0.412686,0.471393,0.453714,0.506758,0.872503,0.858844,15.627148,15.506797,15.371353,0.000398,-0.058221,-0.058707,-0.058221,0.077524,7.313429,-0.024211,-8.464718,-0.053044,0.013659,1520237138086.3286,0.390892,0.594338,0.558921,0.195588,0.351136,0.0,0.565253,1.0,FAIL_GATE,beta/corr 감소 미달; downside beta 증가 하드 게이트,annual return drag soft warning,DQ WARN non-blocking - XLU: fx_missing_warn,,0.1,집중위험 완화 중 - 005930.KS 39.88% -> 31.90% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 22.59% (기준 20.0% 초과),0.9,0.535533,0.47028,0.583,0.474438,-0.065253,-0.108561,0.565253,0.065253,0.0,0.0,0.0,growth_beta|korea_domestic_credit|korea_equity|krw_exposure|usdkrw_fx_korea|semiconductor_ai_cycle,defensive_equity|low_beta|rate_shock_growth_duration|recession_liquidity_stress,N,N,N,C,scenario_vulnerability_reducer,hedge_candidate,XLU: 핵심 취약점 직접 완화 후보,"달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.",0.290906,"factor 집중 완화, MDD 개선, 현재 장세 취약도 개선 / 달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.","{""NVDA"": 22.5872, ""005930.KS"": 31.9039, ""035420.KS"": 14.2735, ""035720.KS"": 11.2355, ""XLU"": 20.0}"
IAU,gold,china_trade_fragmentation_shock,0.113012,PASS,PASS,20.0,20.0,,,,,1,single_asset_budget,"{""IAU"": 20.0}",single candidate allocation,0.241523,0.19895,-0.470443,-0.383669,-0.032992,-0.027261,0.28602,0.265395,1.060023,1.183185,-0.004119,-0.003386,0.149971,0.215128,0.412686,0.382969,0.453714,0.416123,0.872503,0.851212,17.62688,18.445164,17.370562,0.000732,-0.065158,0.029717,0.029717,0.123162,11.618854,-0.020625,-7.211085,0.037591,0.021291,1134612250656.9558,0.446141,0.668523,0.669122,0.478005,0.404293,0.0,0.605098,1.0,REFERENCE_ONLY,,annual return drag soft warning; IAU: 범용 방어 benchmark입니다,DQ WARN non-blocking - IAU: fx_missing_warn,,0.1,집중위험 완화 중 - 005930.KS 39.88% -> 31.90% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 22.59% (기준 20.0% 초과),0.9,0.535533,0.430435,0.583,0.4664,-0.105098,-0.1166,0.605098,0.105098,0.0,0.0,0.0,growth_beta|korea_domestic_credit|korea_equity|krw_exposure|usdkrw_fx_korea|semiconductor_ai_cycle,geopolitical_supply_chain|gold|inflation_energy_shock|precious_metal,Y,N,Y,D,scenario_vulnerability_reducer,benchmark_candidate,IAU: 범용 방어 benchmark입니다,"달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.",0.328374,"factor 집중 완화, Stress 방어, MDD 개선 / 달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.","{""NVDA"": 22.5872, ""005930.KS"": 31.9039, ""035420.KS"": 14.2735, ""035720.KS"": 11.2355, ""IAU"": 20.0}"
GLD,gold,china_trade_fragmentation_shock,0.112688,PASS,PASS,20.0,20.0,,,,,1,single_asset_budget,"{""GLD"": 20.0}",single candidate allocation,0.241523,0.19896,-0.470443,-0.383931,-0.032992,-0.027253,0.28602,0.2649,1.060023,1.180638,-0.004119,-0.003406,0.149971,0.214918,0.412686,0.383278,0.453714,0.416579,0.872503,0.851069,17.622964,18.38956,17.397276,0.000712,-0.064947,0.029408,0.029408,0.120616,11.378592,-0.021121,-7.384334,0.037134,0.021435,5833496547834.815,0.446879,0.667119,0.662452,0.477014,0.401326,2e-06,0.605061,1.0,REFERENCE_ONLY,,annual return drag soft warning; GLD: 범용 방어 benchmark입니다,DQ WARN non-blocking - GLD: fx_missing_warn,,0.1,집중위험 완화 중 - 005930.KS 39.88% -> 31.90% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 22.59% (기준 20.0% 초과),0.9,0.535533,0.430472,0.583,0.4664,-0.105061,-0.1166,0.605061,0.105061,0.0,0.0,0.0,growth_beta|korea_domestic_credit|korea_equity|krw_exposure|usdkrw_fx_korea|semiconductor_ai_cycle,geopolitical_supply_chain|gold|inflation_energy_shock|precious_metal,Y,N,Y,D,scenario_vulnerability_reducer,benchmark_candidate,GLD: 범용 방어 benchmark입니다,"달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.",0.326856,"factor 집중 완화, MDD 개선, Stress 방어 / 달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.","{""NVDA"": 22.5872, ""005930.KS"": 31.9039, ""035420.KS"": 14.2735, ""035720.KS"": 11.2355, ""GLD"": 20.0}"
261240.KS,kr_etf,usd_strength_krw_weakness,0.799416,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - 261240.KS=30.0000%,30.0,30.0,,,,,1,single_asset_budget,"{""261240.KS"": 30.0}",single candidate allocation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAIL_GATE,FAIL: 단일 자산 최대 20.0% 초과 - 261240.KS=30.0000%,,,,0.0,집중위험 완화 중 - 005930.KS 39.88% -> 27.92% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 19.76% (기준 20.0% 초과),1.0,,,,,,,,,,,,,,,,,,,,,,0.2,"DQ confidence, 핵심 취약점 직접 완화","{""NVDA"": 19.7638, ""005930.KS"": 27.9159, ""035420.KS"": 12.4893, ""035720.KS"": 9.8311, ""261240.KS"": 30.0}"
FXY,fx_etf,usd_strength_krw_weakness,0.792893,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - FXY=30.0000%,30.0,30.0,,,,,1,single_asset_budget,"{""FXY"": 30.0}",single candidate allocation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAIL_GATE,FAIL: 단일 자산 최대 20.0% 초과 - FXY=30.0000%,,,,0.0,집중위험 완화 중 - 005930.KS 39.88% -> 27.92% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 19.76% (기준 20.0% 초과),1.0,,,,,,,,,,,,,,,,,,,,,,0.2,"DQ confidence, 핵심 취약점 직접 완화","{""NVDA"": 19.7638, ""005930.KS"": 27.9159, ""035420.KS"": 12.4893, ""035720.KS"": 9.8311, ""FXY"": 30.0}"
BTAL,equity_etf,metadata_direct_match,0.783996,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - BTAL=30.0000%,30.0,30.0,,,,,1,single_asset_budget,"{""BTAL"": 30.0}",single candidate allocation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAIL_GATE,FAIL: 단일 자산 최대 20.0% 초과 - BTAL=30.0000%,,,,0.0,집중위험 완화 중 - 005930.KS 39.88% -> 27.92% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 19.76% (기준 20.0% 초과),1.0,,,,,,,,,,,,,,,,,,,,,,0.2,"DQ confidence, 핵심 취약점 직접 완화","{""NVDA"": 19.7638, ""005930.KS"": 27.9159, ""035420.KS"": 12.4893, ""035720.KS"": 9.8311, ""BTAL"": 30.0}"
FXF,fx_etf,metadata_direct_match,0.776642,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - FXF=30.0000%,30.0,30.0,,,,,1,single_asset_budget,"{""FXF"": 30.0}",single candidate allocation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAIL_GATE,FAIL: 단일 자산 최대 20.0% 초과 - FXF=30.0000%,,,,0.0,집중위험 완화 중 - 005930.KS 39.88% -> 27.92% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 19.76% (기준 20.0% 초과),1.0,,,,,,,,,,,,,,,,,,,,,,0.2,"DQ confidence, 핵심 취약점 직접 완화","{""NVDA"": 19.7638, ""005930.KS"": 27.9159, ""035420.KS"": 12.4893, ""035720.KS"": 9.8311, ""FXF"": 30.0}"
FXE,fx_etf,usd_strength_krw_weakness,0.767326,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - FXE=30.0000%,30.0,30.0,,,,,1,single_asset_budget,"{""FXE"": 30.0}",single candidate allocation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAIL_GATE,FAIL: 단일 자산 최대 20.0% 초과 - FXE=30.0000%,,,,0.0,집중위험 완화 중 - 005930.KS 39.88% -> 27.92% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 19.76% (기준 20.0% 초과),1.0,,,,,,,,,,,,,,,,,,,,,,0.2,"DQ confidence, 핵심 취약점 직접 완화","{""NVDA"": 19.7638, ""005930.KS"": 27.9159, ""035420.KS"": 12.4893, ""035720.KS"": 9.8311, ""FXE"": 30.0}"
153130.KS,kr_etf,metadata_direct_match,0.746406,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - 153130.KS=30.0000%,30.0,30.0,,,,,1,single_asset_budget,"{""153130.KS"": 30.0}",single candidate allocation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAIL_GATE,FAIL: 단일 자산 최대 20.0% 초과 - 153130.KS=30.0000%,,,,0.0,집중위험 완화 중 - 005930.KS 39.88% -> 27.92% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 19.76% (기준 20.0% 초과),1.0,,,,,,,,,,,,,,,,,,,,,,0.2,"DQ confidence, 핵심 취약점 직접 완화","{""NVDA"": 19.7638, ""005930.KS"": 27.9159, ""035420.KS"": 12.4893, ""035720.KS"": 9.8311, ""153130.KS"": 30.0}"
132030.KS,kr_etf,metadata_direct_match,0.739351,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - 132030.KS=30.0000%,30.0,30.0,,,,,1,single_asset_budget,"{""132030.KS"": 30.0}",single candidate allocation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAIL_GATE,FAIL: 단일 자산 최대 20.0% 초과 - 132030.KS=30.0000%,,,,0.0,집중위험 완화 중 - 005930.KS 39.88% -> 27.92% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 19.76% (기준 20.0% 초과),1.0,,,,,,,,,,,,,,,,,,,,,,0.2,"DQ confidence, 핵심 취약점 직접 완화","{""NVDA"": 19.7638, ""005930.KS"": 27.9159, ""035420.KS"": 12.4893, ""035720.KS"": 9.8311, ""132030.KS"": 30.0}"
SPLV,equity_etf,metadata_direct_match,0.699294,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - SPLV=30.0000%,30.0,30.0,,,,,1,single_asset_budget,"{""SPLV"": 30.0}",single candidate allocation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAIL_GATE,FAIL: 단일 자산 최대 20.0% 초과 - SPLV=30.0000%,,,,0.0,집중위험 완화 중 - 005930.KS 39.88% -> 27.92% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 19.76% (기준 20.0% 초과),1.0,,,,,,,,,,,,,,,,,,,,,,0.2,"DQ confidence, 핵심 취약점 직접 완화","{""NVDA"": 19.7638, ""005930.KS"": 27.9159, ""035420.KS"": 12.4893, ""035720.KS"": 9.8311, ""SPLV"": 30.0}"
USMV,equity_etf,usd_strength_krw_weakness,0.69632,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - USMV=30.0000%,30.0,30.0,,,,,1,single_asset_budget,"{""USMV"": 30.0}",single candidate allocation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAIL_GATE,FAIL: 단일 자산 최대 20.0% 초과 - USMV=30.0000%,,,,0.0,집중위험 완화 중 - 005930.KS 39.88% -> 27.92% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 19.76% (기준 20.0% 초과),1.0,,,,,,,,,,,,,,,,,,,,,,0.2,"DQ confidence, 핵심 취약점 직접 완화","{""NVDA"": 19.7638, ""005930.KS"": 27.9159, ""035420.KS"": 12.4893, ""035720.KS"": 9.8311, ""USMV"": 30.0}"
068270.KS,kr_stock,metadata_direct_match,0.695863,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - 068270.KS=30.0000%,30.0,30.0,,,,,1,single_asset_budget,"{""068270.KS"": 30.0}",single candidate allocation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAIL_GATE,FAIL: 단일 자산 최대 20.0% 초과 - 068270.KS=30.0000%,,,,0.0,집중위험 완화 중 - 005930.KS 39.88% -> 27.92% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 19.76% (기준 20.0% 초과),1.0,,,,,,,,,,,,,,,,,,,,,,0.2,"DQ confidence, 핵심 취약점 직접 완화","{""NVDA"": 19.7638, ""005930.KS"": 27.9159, ""035420.KS"": 12.4893, ""035720.KS"": 9.8311, ""068270.KS"": 30.0}"
